"","Destination","Origin","Product","Year","dist_km","Euros"
"167409","ES","GR",1,2010,2235.33652864489,131464
"167410","GR","ES",2,2010,2235.33652864489,41214963
"167411","ES","GR",2,2010,2235.33652864489,1349187
"167412","GR","ES",3,2010,2235.33652864489,53213980
"167413","ES","GR",3,2010,2235.33652864489,80811031
"167414","GR","ES",4,2010,2235.33652864489,12531737
"167415","ES","GR",4,2010,2235.33652864489,2550257
"167416","GR","ES",5,2010,2235.33652864489,2210530
"167417","ES","GR",5,2010,2235.33652864489,502533
"167418","GR","ES",6,2010,2235.33652864489,3574028
"167419","ES","GR",6,2010,2235.33652864489,78426
"167420","GR","ES",7,2010,2235.33652864489,3264346
"167421","ES","GR",7,2010,2235.33652864489,332462
"167422","GR","ES",8,2010,2235.33652864489,16677505
"167423","ES","GR",8,2010,2235.33652864489,5267111
"167424","GR","ES",9,2010,2235.33652864489,5490485
"167425","ES","GR",9,2010,2235.33652864489,113168
"167426","GR","ES",10,2010,2235.33652864489,1019366
"167427","ES","GR",10,2010,2235.33652864489,598729
"167428","GR","ES",11,2010,2235.33652864489,1648643
"167429","ES","GR",11,2010,2235.33652864489,124871
"167430","GR","ES",12,2010,2235.33652864489,3317680
"167431","ES","GR",12,2010,2235.33652864489,2611278
"167432","GR","ES",13,2010,2235.33652864489,398186
"167433","ES","GR",13,2010,2235.33652864489,93168
"167434","GR","ES",14,2010,2235.33652864489,51081
"167435","ES","GR",14,2010,2235.33652864489,307
"167436","GR","ES",15,2010,2235.33652864489,17086006
"167437","ES","GR",15,2010,2235.33652864489,6303345
"167438","GR","ES",16,2010,2235.33652864489,11732284
"167439","ES","GR",16,2010,2235.33652864489,399047
"167440","GR","ES",17,2010,2235.33652864489,2579797
"167441","ES","GR",17,2010,2235.33652864489,1062075
"167442","GR","ES",18,2010,2235.33652864489,6572850
"167443","ES","GR",18,2010,2235.33652864489,287536
"167444","GR","ES",19,2010,2235.33652864489,24131278
"167445","ES","GR",19,2010,2235.33652864489,2431100
"167446","GR","ES",20,2010,2235.33652864489,5011753
"167447","ES","GR",20,2010,2235.33652864489,2545356
"167602","GR","ES",1,2011,2235.33652864489,3764018
"167603","ES","GR",1,2011,2235.33652864489,68120
"167604","GR","ES",2,2011,2235.33652864489,47246579
"167605","ES","GR",2,2011,2235.33652864489,1649548
"167606","GR","ES",3,2011,2235.33652864489,53379729
"167607","ES","GR",3,2011,2235.33652864489,85537684
"167608","GR","ES",4,2011,2235.33652864489,7386262
"167609","ES","GR",4,2011,2235.33652864489,2825867
"167610","GR","ES",5,2011,2235.33652864489,1427752
"167611","ES","GR",5,2011,2235.33652864489,1983085
"167612","GR","ES",6,2011,2235.33652864489,3478177
"167613","ES","GR",6,2011,2235.33652864489,44671
"167614","GR","ES",7,2011,2235.33652864489,3876519
"167615","ES","GR",7,2011,2235.33652864489,247173
"167616","GR","ES",8,2011,2235.33652864489,19880174
"167617","ES","GR",8,2011,2235.33652864489,3592227
"167618","GR","ES",9,2011,2235.33652864489,5761757
"167619","ES","GR",9,2011,2235.33652864489,61697
"167620","GR","ES",10,2011,2235.33652864489,917414
"167621","ES","GR",10,2011,2235.33652864489,1203954
"167622","GR","ES",11,2011,2235.33652864489,567739
"167623","ES","GR",11,2011,2235.33652864489,49605
"167624","GR","ES",12,2011,2235.33652864489,2555260
"167625","ES","GR",12,2011,2235.33652864489,3090277
"167626","GR","ES",13,2011,2235.33652864489,412380
"167627","ES","GR",13,2011,2235.33652864489,182177
"167628","GR","ES",14,2011,2235.33652864489,27161
"167629","ES","GR",14,2011,2235.33652864489,306
"167630","GR","ES",15,2011,2235.33652864489,9319941
"167631","ES","GR",15,2011,2235.33652864489,9981764
"167632","GR","ES",16,2011,2235.33652864489,13376702
"167633","ES","GR",16,2011,2235.33652864489,711686
"167634","GR","ES",17,2011,2235.33652864489,2872280
"167635","ES","GR",17,2011,2235.33652864489,650926
"167636","GR","ES",18,2011,2235.33652864489,5775103
"167637","ES","GR",18,2011,2235.33652864489,314522
"167638","GR","ES",19,2011,2235.33652864489,22111109
"167639","ES","GR",19,2011,2235.33652864489,2527285
"167640","GR","ES",20,2011,2235.33652864489,5880072
"167641","ES","GR",20,2011,2235.33652864489,3644112
"167796","GR","ES",1,2012,2235.33652864489,912037
"167797","ES","GR",1,2012,2235.33652864489,69283
"167798","GR","ES",2,2012,2235.33652864489,44537013
"167799","ES","GR",2,2012,2235.33652864489,2608793
"167800","GR","ES",3,2012,2235.33652864489,39830372
"167801","ES","GR",3,2012,2235.33652864489,74505677
"167802","GR","ES",4,2012,2235.33652864489,6824572
"167803","ES","GR",4,2012,2235.33652864489,2710464
"167804","GR","ES",5,2012,2235.33652864489,1087167
"167805","ES","GR",5,2012,2235.33652864489,2578294
"167806","GR","ES",6,2012,2235.33652864489,4781276
"167807","ES","GR",6,2012,2235.33652864489,37067
"167808","GR","ES",7,2012,2235.33652864489,2944275
"167809","ES","GR",7,2012,2235.33652864489,357162
"167810","GR","ES",8,2012,2235.33652864489,18158888
"167811","ES","GR",8,2012,2235.33652864489,6123897
"167812","GR","ES",9,2012,2235.33652864489,4815815
"167813","ES","GR",9,2012,2235.33652864489,123003
"167814","GR","ES",10,2012,2235.33652864489,526950
"167815","ES","GR",10,2012,2235.33652864489,6039385
"167816","GR","ES",11,2012,2235.33652864489,624379
"167817","ES","GR",11,2012,2235.33652864489,43184
"167818","GR","ES",12,2012,2235.33652864489,6060453
"167819","ES","GR",12,2012,2235.33652864489,5314694
"167820","GR","ES",13,2012,2235.33652864489,195427
"167821","ES","GR",13,2012,2235.33652864489,158935
"167822","GR","ES",14,2012,2235.33652864489,11325
"167823","ES","GR",14,2012,2235.33652864489,525
"167824","GR","ES",15,2012,2235.33652864489,6810294
"167825","ES","GR",15,2012,2235.33652864489,7965640
"167826","GR","ES",16,2012,2235.33652864489,12339123
"167827","ES","GR",16,2012,2235.33652864489,1026655
"167828","GR","ES",17,2012,2235.33652864489,5267223
"167829","ES","GR",17,2012,2235.33652864489,746847
"167830","GR","ES",18,2012,2235.33652864489,5435061
"167831","ES","GR",18,2012,2235.33652864489,283980
"167832","GR","ES",19,2012,2235.33652864489,20452883
"167833","ES","GR",19,2012,2235.33652864489,2881104
"167834","GR","ES",20,2012,2235.33652864489,7207770
"167835","ES","GR",20,2012,2235.33652864489,4709907
"167988","GR","ES",1,2013,2235.33652864489,138020
"167989","ES","GR",1,2013,2235.33652864489,87825
"167990","GR","ES",2,2013,2235.33652864489,55641400
"167991","ES","GR",2,2013,2235.33652864489,2582533
"167992","GR","ES",3,2013,2235.33652864489,41730722
"167993","ES","GR",3,2013,2235.33652864489,84420736
"167994","GR","ES",4,2013,2235.33652864489,7853134
"167995","ES","GR",4,2013,2235.33652864489,2425593
"167996","GR","ES",5,2013,2235.33652864489,1257937
"167997","ES","GR",5,2013,2235.33652864489,1868204
"167998","GR","ES",6,2013,2235.33652864489,4422558
"167999","ES","GR",6,2013,2235.33652864489,52321
"168000","GR","ES",7,2013,2235.33652864489,2278619
"168001","ES","GR",7,2013,2235.33652864489,598397
"168002","GR","ES",8,2013,2235.33652864489,19015884
"168003","ES","GR",8,2013,2235.33652864489,7183471
"168004","GR","ES",9,2013,2235.33652864489,5247471
"168005","ES","GR",9,2013,2235.33652864489,47419
"168006","GR","ES",10,2013,2235.33652864489,959729
"168007","ES","GR",10,2013,2235.33652864489,1431861
"168008","GR","ES",11,2013,2235.33652864489,338548
"168009","ES","GR",11,2013,2235.33652864489,30803
"168010","GR","ES",12,2013,2235.33652864489,4513830
"168011","ES","GR",12,2013,2235.33652864489,7557028
"168012","GR","ES",13,2013,2235.33652864489,229298
"168013","ES","GR",13,2013,2235.33652864489,31653
"168014","GR","ES",14,2013,2235.33652864489,11314
"168015","ES","GR",14,2013,2235.33652864489,5425
"168016","GR","ES",15,2013,2235.33652864489,6253502
"168017","ES","GR",15,2013,2235.33652864489,62752323
"168018","GR","ES",16,2013,2235.33652864489,12667078
"168019","ES","GR",16,2013,2235.33652864489,1236605
"168020","GR","ES",17,2013,2235.33652864489,2469335
"168021","ES","GR",17,2013,2235.33652864489,3623422
"168022","GR","ES",18,2013,2235.33652864489,5330508
"168023","ES","GR",18,2013,2235.33652864489,197741
"168024","GR","ES",19,2013,2235.33652864489,21230278
"168025","ES","GR",19,2013,2235.33652864489,2483751
"168026","GR","ES",20,2013,2235.33652864489,4482108
"168027","ES","GR",20,2013,2235.33652864489,3782487
"168181","GR","ES",1,2014,2235.33652864489,474156
"168182","ES","GR",1,2014,2235.33652864489,66871
"168183","GR","ES",2,2014,2235.33652864489,59104705
"168184","ES","GR",2,2014,2235.33652864489,5051211
"168185","GR","ES",3,2014,2235.33652864489,48605616
"168186","ES","GR",3,2014,2235.33652864489,75546853
"168187","GR","ES",4,2014,2235.33652864489,8960390
"168188","ES","GR",4,2014,2235.33652864489,3114330
"168189","GR","ES",5,2014,2235.33652864489,1296647
"168190","ES","GR",5,2014,2235.33652864489,1319235
"168191","GR","ES",6,2014,2235.33652864489,3047259
"168192","ES","GR",6,2014,2235.33652864489,41912
"168193","GR","ES",7,2014,2235.33652864489,3198779
"168194","ES","GR",7,2014,2235.33652864489,979355
"168195","GR","ES",8,2014,2235.33652864489,27276329
"168196","ES","GR",8,2014,2235.33652864489,12321990
"168197","GR","ES",9,2014,2235.33652864489,5926076
"168198","ES","GR",9,2014,2235.33652864489,591106
"168199","GR","ES",10,2014,2235.33652864489,1454381
"168200","ES","GR",10,2014,2235.33652864489,8735002
"168201","GR","ES",11,2014,2235.33652864489,325908
"168202","ES","GR",11,2014,2235.33652864489,31169
"168203","GR","ES",12,2014,2235.33652864489,5318294
"168204","ES","GR",12,2014,2235.33652864489,3212389
"168205","GR","ES",13,2014,2235.33652864489,317404
"168206","ES","GR",13,2014,2235.33652864489,99830
"168207","GR","ES",14,2014,2235.33652864489,19615
"168208","ES","GR",14,2014,2235.33652864489,27824
"168209","GR","ES",15,2014,2235.33652864489,16036105
"168210","ES","GR",15,2014,2235.33652864489,2692264
"168211","GR","ES",16,2014,2235.33652864489,10683798
"168212","ES","GR",16,2014,2235.33652864489,1415936
"168213","GR","ES",17,2014,2235.33652864489,3619242
"168214","ES","GR",17,2014,2235.33652864489,1054260
"168215","GR","ES",18,2014,2235.33652864489,5589031
"168216","ES","GR",18,2014,2235.33652864489,327065
"168217","GR","ES",19,2014,2235.33652864489,20419699
"168218","ES","GR",19,2014,2235.33652864489,2160696
"168219","GR","ES",20,2014,2235.33652864489,8032856
"168220","ES","GR",20,2014,2235.33652864489,2561367
"168373","GR","ES",1,2015,2235.33652864489,264127
"168374","ES","GR",1,2015,2235.33652864489,64783
"168375","GR","ES",2,2015,2235.33652864489,63335741
"168376","ES","GR",2,2015,2235.33652864489,7252950
"168377","GR","ES",3,2015,2235.33652864489,49139148
"168378","ES","GR",3,2015,2235.33652864489,74189370
"168379","GR","ES",4,2015,2235.33652864489,5633076
"168380","ES","GR",4,2015,2235.33652864489,3956599
"168381","GR","ES",5,2015,2235.33652864489,1419125
"168382","ES","GR",5,2015,2235.33652864489,41229
"168383","GR","ES",6,2015,2235.33652864489,2938280
"168384","ES","GR",6,2015,2235.33652864489,39046
"168385","GR","ES",7,2015,2235.33652864489,5708264
"168386","ES","GR",7,2015,2235.33652864489,1082345
"168387","GR","ES",8,2015,2235.33652864489,30881925
"168388","ES","GR",8,2015,2235.33652864489,15363491
"168389","GR","ES",9,2015,2235.33652864489,7731814
"168390","ES","GR",9,2015,2235.33652864489,155997
"168391","GR","ES",10,2015,2235.33652864489,1342922
"168392","ES","GR",10,2015,2235.33652864489,4451424
"168393","GR","ES",11,2015,2235.33652864489,191550
"168394","ES","GR",11,2015,2235.33652864489,41120
"168395","GR","ES",12,2015,2235.33652864489,5218155
"168396","ES","GR",12,2015,2235.33652864489,3464343
"168397","GR","ES",13,2015,2235.33652864489,456003
"168398","ES","GR",13,2015,2235.33652864489,94749
"168399","GR","ES",14,2015,2235.33652864489,10270
"168400","ES","GR",14,2015,2235.33652864489,294
"168401","GR","ES",15,2015,2235.33652864489,8266152
"168402","ES","GR",15,2015,2235.33652864489,41330864
"168403","GR","ES",16,2015,2235.33652864489,10356223
"168404","ES","GR",16,2015,2235.33652864489,1142057
"168405","GR","ES",17,2015,2235.33652864489,3047001
"168406","ES","GR",17,2015,2235.33652864489,619300
"168407","GR","ES",18,2015,2235.33652864489,8099153
"168408","ES","GR",18,2015,2235.33652864489,364263
"168409","GR","ES",19,2015,2235.33652864489,18276919
"168410","ES","GR",19,2015,2235.33652864489,1893126
"168411","GR","ES",20,2015,2235.33652864489,6633142
"168412","ES","GR",20,2015,2235.33652864489,4765902
"168566","GR","ES",1,2016,2235.33652864489,606188
"168567","ES","GR",1,2016,2235.33652864489,257595
"168568","GR","ES",2,2016,2235.33652864489,83297800
"168569","ES","GR",2,2016,2235.33652864489,7948238
"168570","GR","ES",3,2016,2235.33652864489,53574719
"168571","ES","GR",3,2016,2235.33652864489,86175851
"168572","GR","ES",4,2016,2235.33652864489,4705285
"168573","ES","GR",4,2016,2235.33652864489,4916416
"168574","GR","ES",5,2016,2235.33652864489,1361872
"168575","ES","GR",5,2016,2235.33652864489,103140
"168576","GR","ES",6,2016,2235.33652864489,2808920
"168577","ES","GR",6,2016,2235.33652864489,233948
"168578","GR","ES",7,2016,2235.33652864489,4193776
"168579","ES","GR",7,2016,2235.33652864489,620861
"168580","GR","ES",8,2016,2235.33652864489,17678703
"168581","ES","GR",8,2016,2235.33652864489,21064516
"168582","GR","ES",9,2016,2235.33652864489,10491794
"168583","ES","GR",9,2016,2235.33652864489,314378
"168584","GR","ES",10,2016,2235.33652864489,1569621
"168585","ES","GR",10,2016,2235.33652864489,6274731
"168586","GR","ES",11,2016,2235.33652864489,322355
"168587","ES","GR",11,2016,2235.33652864489,1920194
"168588","GR","ES",12,2016,2235.33652864489,5644564
"168589","ES","GR",12,2016,2235.33652864489,5311678
"168590","GR","ES",13,2016,2235.33652864489,383830
"168591","ES","GR",13,2016,2235.33652864489,147922
"168592","ES","GR",14,2016,2235.33652864489,3747
"168593","GR","ES",15,2016,2235.33652864489,7162854
"168594","ES","GR",15,2016,2235.33652864489,29246661
"168595","GR","ES",16,2016,2235.33652864489,11280862
"168596","ES","GR",16,2016,2235.33652864489,1226256
"168597","GR","ES",17,2016,2235.33652864489,4019077
"168598","ES","GR",17,2016,2235.33652864489,903322
"168599","GR","ES",18,2016,2235.33652864489,9343635
"168600","ES","GR",18,2016,2235.33652864489,446082
"168601","GR","ES",19,2016,2235.33652864489,19272125
"168602","ES","GR",19,2016,2235.33652864489,2251692
"168603","GR","ES",20,2016,2235.33652864489,7168323
"168604","ES","GR",20,2016,2235.33652864489,4748956
"168759","PT","DK",1,2007,2239.9749388893,655930
"168760","PT","DK",2,2007,2239.9749388893,8815271
"168761","DK","PT",2,2007,2239.9749388893,261690
"168762","PT","DK",3,2007,2239.9749388893,31372826
"168763","DK","PT",3,2007,2239.9749388893,5432604
"168764","PT","DK",4,2007,2239.9749388893,7043587
"168765","DK","PT",4,2007,2239.9749388893,187334
"168766","PT","DK",5,2007,2239.9749388893,4245544
"168767","DK","PT",5,2007,2239.9749388893,8913980
"168768","PT","DK",6,2007,2239.9749388893,100735
"168769","DK","PT",6,2007,2239.9749388893,1852
"168770","PT","DK",7,2007,2239.9749388893,3390104
"168771","DK","PT",7,2007,2239.9749388893,1635212
"168772","PT","DK",8,2007,2239.9749388893,18349
"168773","DK","PT",8,2007,2239.9749388893,24486
"168774","PT","DK",9,2007,2239.9749388893,75391
"168775","PT","DK",10,2007,2239.9749388893,11171805
"168776","PT","DK",11,2007,2239.9749388893,95981
"168777","PT","DK",12,2007,2239.9749388893,355886
"168778","DK","PT",12,2007,2239.9749388893,69068
"168779","PT","DK",13,2007,2239.9749388893,458988
"168780","DK","PT",13,2007,2239.9749388893,4183046
"168781","PT","DK",14,2007,2239.9749388893,48
"168782","PT","DK",15,2007,2239.9749388893,4043754
"168783","DK","PT",15,2007,2239.9749388893,406842
"168784","PT","DK",16,2007,2239.9749388893,1692326
"168785","DK","PT",16,2007,2239.9749388893,245658
"168786","PT","DK",17,2007,2239.9749388893,557925
"168787","DK","PT",17,2007,2239.9749388893,679789
"168788","PT","DK",18,2007,2239.9749388893,1366127
"168789","DK","PT",18,2007,2239.9749388893,100145
"168790","PT","DK",19,2007,2239.9749388893,1234923
"168791","DK","PT",19,2007,2239.9749388893,380011
"168792","PT","DK",20,2007,2239.9749388893,59691
"168793","DK","PT",20,2007,2239.9749388893,2993508
"168928","PT","DK",1,2008,2239.9749388893,247438
"168929","PT","DK",2,2008,2239.9749388893,8377066
"168930","DK","PT",2,2008,2239.9749388893,1621535
"168931","PT","DK",3,2008,2239.9749388893,37293826
"168932","DK","PT",3,2008,2239.9749388893,4409455
"168933","PT","DK",4,2008,2239.9749388893,5927927
"168934","DK","PT",4,2008,2239.9749388893,159433
"168935","PT","DK",5,2008,2239.9749388893,6125386
"168936","DK","PT",5,2008,2239.9749388893,8115356
"168937","PT","DK",6,2008,2239.9749388893,127555
"168938","DK","PT",6,2008,2239.9749388893,58611
"168939","PT","DK",7,2008,2239.9749388893,1913113
"168940","DK","PT",7,2008,2239.9749388893,1079616
"168941","PT","DK",8,2008,2239.9749388893,143524
"168942","DK","PT",8,2008,2239.9749388893,62465
"168943","PT","DK",9,2008,2239.9749388893,1249
"168944","PT","DK",10,2008,2239.9749388893,61246
"168945","PT","DK",11,2008,2239.9749388893,2148697
"168946","PT","DK",12,2008,2239.9749388893,234241
"168947","DK","PT",12,2008,2239.9749388893,6643
"168948","PT","DK",13,2008,2239.9749388893,461302
"168949","DK","PT",13,2008,2239.9749388893,3253555
"168950","PT","DK",15,2008,2239.9749388893,4818341
"168951","DK","PT",15,2008,2239.9749388893,240054
"168952","PT","DK",16,2008,2239.9749388893,1987241
"168953","DK","PT",16,2008,2239.9749388893,225507
"168954","PT","DK",17,2008,2239.9749388893,558506
"168955","DK","PT",17,2008,2239.9749388893,200852
"168956","PT","DK",18,2008,2239.9749388893,1036913
"168957","DK","PT",18,2008,2239.9749388893,26605
"168958","PT","DK",19,2008,2239.9749388893,2318737
"168959","DK","PT",19,2008,2239.9749388893,505056
"168960","PT","DK",20,2008,2239.9749388893,2738507
"168961","DK","PT",20,2008,2239.9749388893,3510713
"169098","PT","DK",1,2009,2239.9749388893,367640
"169099","PT","DK",2,2009,2239.9749388893,8907132
"169100","DK","PT",2,2009,2239.9749388893,3849574
"169101","PT","DK",3,2009,2239.9749388893,21456707
"169102","DK","PT",3,2009,2239.9749388893,1176371
"169103","PT","DK",4,2009,2239.9749388893,5246469
"169104","DK","PT",4,2009,2239.9749388893,184786
"169105","PT","DK",5,2009,2239.9749388893,7323535
"169106","DK","PT",5,2009,2239.9749388893,13411633
"169107","PT","DK",6,2009,2239.9749388893,58370
"169108","DK","PT",6,2009,2239.9749388893,92736
"169109","PT","DK",7,2009,2239.9749388893,1724121
"169110","DK","PT",7,2009,2239.9749388893,1742891
"169111","PT","DK",8,2009,2239.9749388893,148741
"169112","DK","PT",8,2009,2239.9749388893,11001
"169113","PT","DK",9,2009,2239.9749388893,144371
"169114","PT","DK",10,2009,2239.9749388893,19513850
"169115","PT","DK",11,2009,2239.9749388893,59116
"169116","PT","DK",12,2009,2239.9749388893,119264
"169117","PT","DK",13,2009,2239.9749388893,573959
"169118","DK","PT",13,2009,2239.9749388893,2199499
"169119","PT","DK",14,2009,2239.9749388893,180
"169120","PT","DK",15,2009,2239.9749388893,3602812
"169121","DK","PT",15,2009,2239.9749388893,41515
"169122","PT","DK",16,2009,2239.9749388893,939878
"169123","DK","PT",16,2009,2239.9749388893,276170
"169124","PT","DK",17,2009,2239.9749388893,539059
"169125","DK","PT",17,2009,2239.9749388893,123193
"169126","PT","DK",18,2009,2239.9749388893,744110
"169127","DK","PT",18,2009,2239.9749388893,21128
"169128","PT","DK",19,2009,2239.9749388893,1384594
"169129","DK","PT",19,2009,2239.9749388893,559244
"169130","PT","DK",20,2009,2239.9749388893,8133941
"169131","DK","PT",20,2009,2239.9749388893,3190833
"169267","PT","DK",1,2010,2239.9749388893,246603
"169268","DK","PT",1,2010,2239.9749388893,554
"169269","PT","DK",2,2010,2239.9749388893,10791777
"169270","DK","PT",2,2010,2239.9749388893,3137105
"169271","PT","DK",3,2010,2239.9749388893,31707183
"169272","DK","PT",3,2010,2239.9749388893,446544
"169273","PT","DK",4,2010,2239.9749388893,5385657
"169274","DK","PT",4,2010,2239.9749388893,387320
"169275","PT","DK",5,2010,2239.9749388893,9120211
"169276","DK","PT",5,2010,2239.9749388893,18450816
"169277","PT","DK",6,2010,2239.9749388893,15205
"169278","DK","PT",6,2010,2239.9749388893,82593
"169279","PT","DK",7,2010,2239.9749388893,999895
"169280","DK","PT",7,2010,2239.9749388893,1480480
"169281","DK","PT",8,2010,2239.9749388893,39046
"169282","PT","DK",9,2010,2239.9749388893,126841
"169283","DK","PT",9,2010,2239.9749388893,22096
"169284","PT","DK",10,2010,2239.9749388893,17424548
"169285","DK","PT",10,2010,2239.9749388893,12479
"169286","PT","DK",11,2010,2239.9749388893,51832
"169287","DK","PT",11,2010,2239.9749388893,14860
"169288","PT","DK",12,2010,2239.9749388893,133381
"169289","DK","PT",12,2010,2239.9749388893,7676
"169290","PT","DK",13,2010,2239.9749388893,43319
"169291","DK","PT",13,2010,2239.9749388893,1935668
"169292","DK","PT",14,2010,2239.9749388893,1139
"169293","PT","DK",15,2010,2239.9749388893,3478495
"169294","DK","PT",15,2010,2239.9749388893,25718
"169295","PT","DK",16,2010,2239.9749388893,702514
"169296","DK","PT",16,2010,2239.9749388893,186661
"169297","PT","DK",17,2010,2239.9749388893,1045725
"169298","DK","PT",17,2010,2239.9749388893,145419
"169299","PT","DK",18,2010,2239.9749388893,692949
"169300","DK","PT",18,2010,2239.9749388893,57566
"169301","PT","DK",19,2010,2239.9749388893,988308
"169302","DK","PT",19,2010,2239.9749388893,645243
"169303","PT","DK",20,2010,2239.9749388893,9204263
"169304","DK","PT",20,2010,2239.9749388893,2066342
"169446","DK","PT",1,2011,2239.9749388893,8805
"169447","PT","DK",2,2011,2239.9749388893,11618305
"169448","DK","PT",2,2011,2239.9749388893,5557215
"169449","PT","DK",3,2011,2239.9749388893,23492427
"169450","DK","PT",3,2011,2239.9749388893,934562
"169451","PT","DK",4,2011,2239.9749388893,5102636
"169452","DK","PT",4,2011,2239.9749388893,352607
"169453","PT","DK",5,2011,2239.9749388893,8851297
"169454","DK","PT",5,2011,2239.9749388893,7674871
"169455","PT","DK",6,2011,2239.9749388893,16222
"169456","DK","PT",6,2011,2239.9749388893,59001
"169457","PT","DK",7,2011,2239.9749388893,2540587
"169458","DK","PT",7,2011,2239.9749388893,1010975
"169459","PT","DK",8,2011,2239.9749388893,111217
"169460","DK","PT",8,2011,2239.9749388893,265467
"169461","PT","DK",9,2011,2239.9749388893,164578
"169462","DK","PT",9,2011,2239.9749388893,18367
"169463","PT","DK",10,2011,2239.9749388893,8946825
"169464","DK","PT",10,2011,2239.9749388893,11293
"169465","PT","DK",11,2011,2239.9749388893,134479
"169466","DK","PT",11,2011,2239.9749388893,21896
"169467","PT","DK",12,2011,2239.9749388893,133572
"169468","DK","PT",12,2011,2239.9749388893,7977
"169469","PT","DK",13,2011,2239.9749388893,89643
"169470","DK","PT",13,2011,2239.9749388893,988027
"169471","DK","PT",14,2011,2239.9749388893,566
"169472","PT","DK",15,2011,2239.9749388893,3104613
"169473","DK","PT",15,2011,2239.9749388893,521836
"169474","PT","DK",16,2011,2239.9749388893,273251
"169475","DK","PT",16,2011,2239.9749388893,323838
"169476","PT","DK",17,2011,2239.9749388893,877339
"169477","DK","PT",17,2011,2239.9749388893,120873
"169478","PT","DK",18,2011,2239.9749388893,558171
"169479","DK","PT",18,2011,2239.9749388893,74831
"169480","PT","DK",19,2011,2239.9749388893,1119177
"169481","DK","PT",19,2011,2239.9749388893,845140
"169482","PT","DK",20,2011,2239.9749388893,9006036
"169483","DK","PT",20,2011,2239.9749388893,2820291
"169632","PT","DK",1,2012,2239.9749388893,20454
"169633","DK","PT",1,2012,2239.9749388893,447
"169634","PT","DK",2,2012,2239.9749388893,8391387
"169635","DK","PT",2,2012,2239.9749388893,7758500
"169636","PT","DK",3,2012,2239.9749388893,24726629
"169637","DK","PT",3,2012,2239.9749388893,313341
"169638","PT","DK",4,2012,2239.9749388893,3676390
"169639","DK","PT",4,2012,2239.9749388893,226182
"169640","PT","DK",5,2012,2239.9749388893,8093458
"169641","DK","PT",5,2012,2239.9749388893,13511224
"169642","PT","DK",6,2012,2239.9749388893,3040
"169643","DK","PT",6,2012,2239.9749388893,83931
"169644","PT","DK",7,2012,2239.9749388893,1659923
"169645","DK","PT",7,2012,2239.9749388893,1631204
"169646","PT","DK",8,2012,2239.9749388893,31412
"169647","DK","PT",8,2012,2239.9749388893,54110
"169648","PT","DK",9,2012,2239.9749388893,201706
"169649","DK","PT",9,2012,2239.9749388893,22825
"169650","PT","DK",10,2012,2239.9749388893,8260416
"169651","DK","PT",10,2012,2239.9749388893,1079
"169652","PT","DK",11,2012,2239.9749388893,56141
"169653","DK","PT",11,2012,2239.9749388893,24932
"169654","PT","DK",12,2012,2239.9749388893,240641
"169655","DK","PT",12,2012,2239.9749388893,43227
"169656","PT","DK",13,2012,2239.9749388893,75956
"169657","DK","PT",13,2012,2239.9749388893,2069703
"169658","PT","DK",15,2012,2239.9749388893,3165896
"169659","DK","PT",15,2012,2239.9749388893,1030079
"169660","PT","DK",16,2012,2239.9749388893,248024
"169661","DK","PT",16,2012,2239.9749388893,683497
"169662","PT","DK",17,2012,2239.9749388893,851075
"169663","DK","PT",17,2012,2239.9749388893,172319
"169664","PT","DK",18,2012,2239.9749388893,526393
"169665","DK","PT",18,2012,2239.9749388893,85437
"169666","PT","DK",19,2012,2239.9749388893,2431281
"169667","DK","PT",19,2012,2239.9749388893,551629
"169668","PT","DK",20,2012,2239.9749388893,6339694
"169669","DK","PT",20,2012,2239.9749388893,2070714
"169815","PT","DK",1,2013,2239.9749388893,1039898
"169816","DK","PT",1,2013,2239.9749388893,491
"169817","PT","DK",2,2013,2239.9749388893,8067756
"169818","DK","PT",2,2013,2239.9749388893,1489545
"169819","PT","DK",3,2013,2239.9749388893,44880420
"169820","DK","PT",3,2013,2239.9749388893,266619
"169821","PT","DK",4,2013,2239.9749388893,4463438
"169822","DK","PT",4,2013,2239.9749388893,99398
"169823","PT","DK",5,2013,2239.9749388893,11818726
"169824","DK","PT",5,2013,2239.9749388893,9269877
"169825","PT","DK",6,2013,2239.9749388893,2788
"169826","DK","PT",6,2013,2239.9749388893,224664
"169827","PT","DK",7,2013,2239.9749388893,4059638
"169828","DK","PT",7,2013,2239.9749388893,1924566
"169829","PT","DK",8,2013,2239.9749388893,19501
"169830","DK","PT",8,2013,2239.9749388893,182024
"169831","PT","DK",9,2013,2239.9749388893,191493
"169832","DK","PT",9,2013,2239.9749388893,26324
"169833","PT","DK",10,2013,2239.9749388893,2670293
"169834","DK","PT",10,2013,2239.9749388893,246
"169835","PT","DK",11,2013,2239.9749388893,65461
"169836","DK","PT",11,2013,2239.9749388893,21906
"169837","PT","DK",12,2013,2239.9749388893,86848
"169838","DK","PT",12,2013,2239.9749388893,5331
"169839","PT","DK",13,2013,2239.9749388893,173658
"169840","DK","PT",13,2013,2239.9749388893,181049
"169841","PT","DK",14,2013,2239.9749388893,609
"169842","DK","PT",14,2013,2239.9749388893,20
"169843","PT","DK",15,2013,2239.9749388893,5450927
"169844","DK","PT",15,2013,2239.9749388893,273994
"169845","PT","DK",16,2013,2239.9749388893,324094
